Bigram,Frequency
"('love', 'also')",2
"('helped', 'get')",2
"('everyone', 'peace')",2
"('us', 'love')",2
"('thank', 'brother')",2
"('home', 'want')",2
"('everything', 'im')",2
"('love', 'brothers')",2
"('appreciate', 'everything')",2
"('done', 'would')",2
"('fought', 'good')",2
"('fight', 'ready')",2
"('people', 'life')",2
"('pray', 'death')",2
"('peace', 'ok')",2
"('irby', 'family')",2
"('small', 'bible')",2
"('boy', 'know')",2
"('deputy', 'said')",2
"('cant', 'remember')",2
"('husband', 'hope')",2
"('years', 'going')",2
"('ill', 'jesus')",2
"('last', 'days')",2
"('one', 'would')",2
"('plate', 'food')",2
"('changing', 'life')",2
"('sisters', 'never')",2
"('thank', 'forgiving')",2
"('forgive', 'sorry')",2
"('hope', 'understand')",2
"('ask', 'jesus')",2
"('family', 'apologize')",2
"('never', 'happened')",2
"('patricia', 'wrote')",2
"('back', 'tell')",2
"('wanted', 'apologize')",2
"('apologize', 'grief')",2
"('grief', 'pain')",2
"('life', 'took')",2
"('oh', 'man')",2
"('yall', 'would')",2
"('would', 'come')",2
"('could', 'talk')",2
"('know', 'pain')",2
"('got', 'chance')",2
"('chance', 'talk')",2
"('jesus', 'life')",2
"('throughout', 'years')",2
"('yall', 'tell')",2
"('love', 'let')",2
"('supporters', 'thank')",2
"('people', 'people')",2
"('yall', 'mr')",2
"('wanted', 'tell')",2
"('yall', 'yall')",2
"('many', 'lives')",2
"('dont', 'even')",2
"('talk', 'back')",2
"('tell', 'mother')",2
"('capital', 'punishment')",2
"('five', 'dollars')",2
"('finds', 'peace')",2
"('get', 'back')",2
"('back', 'yes')",2
"('support', 'death')",2
"('warden', 'may')",2
"('father', 'please')",2
"('ready', 'thank')",2
"('yall', 'happy')",2
"('happy', 'love')",2
"('yall', 'ill')",2
"('good', 'ok')",2
"('family', 'knows')",2
"('world', 'know')",2
"('im', 'executed')",2
"('still', 'love')",2
"('supporters', 'family')",2
"('right', 'thats')",2
"('thats', 'first')",2
"('thank', 'would')",2
"('row', 'good')",2
"('good', 'men')",2
"('medical', 'examiner')",2
"('wrongfully', 'convicted')",2
"('matt', 'powell')",2
"('district', 'attorney')",2
"('justice', 'call')",2
"('lubbock', 'county')",2
"('born', 'raised')",2
"('pope', 'francis')",2
"('like', 'praise')",2
"('done', 'ive')",2
"('pray', 'keep')",2
"('done', 'asked')",2
"('asked', 'lord')",2
"('kids', 'im')",2
"('like', 'take')",2
"('could', 'ever')",2
"('clear', 'conscience')",2
"('thank', 'helped')",2
"('warden', 'statement')",2
"('till', 'end')",2
"('life', 'go')",2
"('also', 'thank')",2
"('ive', 'hurt')",2
"('people', 'lot')",2
"('ill', 'back')",2
"('nighty', 'night')",2
"('night', 'everybody')",2
"('everybody', 'im')",2
"('warden', 'first')",2
"('always', 'thats')",2
"('grace', 'kehler')",2
"('lot', 'hope')",2
"('peace', 'im')",2
"('hope', 'death')",2
"('peace', 'closure')",2
"('closure', 'pray')",2
"('forgive', 'anyone')",2
"('sorry', 'suffering')",2
"('“', 'yes')",2
"('sanchez', 'family')",2
"('sorry', 'words')",2
"('express', 'sorry')",2
"('sorry', 'hurt')",2
"('forgiveness', 'sorry')",2
"('god', 'hope')",2
"('yall', 'make')",2
"('dont', 'anything')",2
"('anything', 'say')",2
"('family', 'way')",2
"('cox', 'love')",2
"('dearly', 'thank')",2
"('happening', 'wrong')",2
"('never', 'intended')",2
"('donovan', 'marissa')",2
"('friends', 'row')",2
"('father', 'mother')",2
"('father', 'time')",2
"('everybody', 'back')",2
"('cant', 'bring')",2
"('much', 'would')",2
"('towards', 'anyone')",2
"('god', 'us')",2
"('strong', 'im')",2
"('live', 'die')",2
"('mine', 'love')",2
"('carry', 'heart')",2
"('heart', 'ready')",2
"('always', 'going')",2
"('showed', 'support')",2
"('gods', 'children')",2
"('life', 'prison')",2
"('take', 'god')",2
"('god', 'let')",2
"('keep', 'promise')",2
"('leave', 'peace')",2
"('english', 'love')",2
"('“', 'would')",2
"('helps', 'family')",2
"('family', 'also')",2
"('family', 'never')",2
"('walk', 'path')",2
"('sisters', 'brothers')",2
"('years', 'time')",2
"('faith', 'going')",2
"('know', 'probably')",2
"('wish', 'yall')",2
"('found', 'god')",2
"('side', 'love')",2
"('family', 'trouble')",2
"('trouble', 'caused')",2
"('pray', 'amen')",2
"('know', 'hope')",2
"('hope', 'victims')",2
"('pray', 'soul')",2
"('yall', 'brother')",2
"('soul', 'please')",2
"('leave', 'behind')",2
"('warden', 'father')",2
"('going', 'love')",2
"('savior', 'want')",2
"('love', 'girls')",2
"('im', 'alright')",2
"('thank', 'brad')",2
"('dad', 'charlotte')",2
"('strong', 'jesus')",2
"('written', 'statementi')",2
"('already', 'said')",2
"('needed', 'said')",2
"('love', 'throughout')",2
"('said', 'first')",2
"('first', 'love')",2
"('friends', 'brothers')",2
"('row', 'continue')",2
"('heads', 'love')",2
"('ok', 'peace')",2
"('crazy', 'j')",2
"('talk', 'know')",2
"('im', 'ok')",2
"('soon', 'love')",2
"('love', 'john')",2
"('everything', 'ok')",2
"('im', 'happy')",2
"('happy', 'would')",2
"('say', 'behalf')",2
"('dont', 'sad')",2
"('sad', 'im')",2
"('love', 'young')",2
"('young', 'people')",2
"('listen', 'parents')",2
"('always', 'tell')",2
"('people', 'say')",2
"('god', 'witness')",2
"('knows', 'happened')",2
"('warden', 'going')",2
"('say', 'lot')",2
"('statementi', 'want')",2
"('make', 'statement')",2
"('one', 'beautiful')",2
"('beautiful', 'daughter')",2
"('friend', 'love')",2
"('mind', 'strength')",2
"('care', 'stay')",2
"('see', 'spirit')",2
"('amen', 'would')",2
"('gives', 'closure')",2
"('full', 'responsibility')",2
"('talked', 'earlier')",2
"('time', 'life')",2
"('would', 'change')",2
"('god', 'want')",2
"('appreciate', 'people')",2
"('go', 'love')",2
"('way', 'happened')",2
"('would', 'taken')",2
"('would', 'probably')",2
"('thanks', 'love')",2
"('friends', 'supporting')",2
"('hard', 'yall')",2
"('jennifer', 'mom')",2
"('care', 'kids')",2
"('love', 'thanks')",2
"('go', 'know')",2
"('told', 'court')",2
"('know', 'true')",2
"('want', 'strong')",2
"('tell', 'wife')",2
"('spiritual', 'guidance')",2
"('going', 'going')",2
"('chaplain', 'want')",2
"('like', 'know')",2
"('one', 'god')",2
"('hate', 'im')",2
"('taking', 'loved')",2
"('bad', 'man')",2
"('say', 'didnt')",2
"('didnt', 'commit')",2
"('statement', 'warden')",2
"('warden', 'go')",2
"('want', 'kill')",2
"('aint', 'got')",2
"('got', 'love')",2
"('tell', 'truth')",2
"('god', 'jesus')",2
"('yall', 'life')",2
"('death', 'death')",2
"('death', 'life')",2
"('come', 'end')",2
"('yall', 'appreciate')",2
"('guys', 'back')",2
"('back', 'row')",2
"('look', 'transcripts')",2
"('people', 'still')",2
"('good', 'lord')",2
"('die', 'vain')",2
"('let', 'rest')",2
"('pop', 'love')",2
"('stand', 'god')",2
"('god', 'one')",2
"('god', 'judge')",2
"('always', 'remember')",2
"('real', 'yall')",2
"('get', 'heaven')",2
"('right', 'christ')",2
"('christ', 'coming')",2
"('hate', 'nobody')",2
"('keep', 'keeping')",2
"('change', 'life')",2
"('life', 'christ')",2
"('innocent', 'love')",2
"('please', 'continue')",2
"('thank', 'helping')",2
"('save', 'life')",2
"('days', 'im')",2
"('mom', 'everybody')",2
"('youre', 'going')",2
"('hope', 'go')",2
"('didnt', 'want')",2
"('lets', 'see')",2
"('years', 'appreciate')",2
"('good', 'care')",2
"('know', 'took')",2
"('know', 'wasnt')",2
"('giving', 'life')",2
"('right', 'ask')",2
"('god', 'forgave')",2
"('forgiven', 'dont')",2
"('setting', 'free')",2
"('free', 'god')",2
"('yall', 'wish')",2
"('believe', 'going')",2
"('show', 'im')",2
"('yall', 'ok')",2
"('would', 'love')",2
"('letter', 'touched')",2
"('everything', 'god')",2
"('life', 'tonight')",2
"('mrs', 'cox')",2
"('gods', 'love')",2
"('going', 'feel')",2
"('tonight', 'love')",2
"('told', 'years')",2
"('say', 'forgive')",2
"('day', 'together')",2
"('momma', 'love')",2
"('love', 'english')",2
"('home', 'ill')",2
"('texas', 'rangers')",2
"('yall', 'son')",2
"('christ', 'also')",2
"('mother', 'give')",2
"('tell', 'love')",2
"('yall', 'understand')",2
"('let', 'mom')",2
"('strong', 'family')",2
"('kids', 'daddy')",2
"('last', 'two')",2
"('everything', 'happened')",2
"('got', 'find')",2
"('find', 'way')",2
"('way', 'get')",2
"('get', 'rid')",2
"('killing', 'going')",2
"('going', 'give')",2
"('give', 'closure')",2
"('get', 'past')",2
"('hate', 'way')",2
"('going', 'see')",2
"('world', 'strong')",2
"('strong', 'ill')",2
"('strong', 'warden')",2
"('family', 'murder')",2
"('isnt', 'right')",2
"('tell', 'son')",2
"('dont', 'hold')",2
"('closure', 'hearts')",2
"('life', 'wife')",2
"('waiting', 'love')",2
"('bless', 'ready')",2
"('heads', 'family')",2
"('na', 'go')",2
"('go', 'sleep')",2
"('friends', 'jung')",2
"('jung', 'arthur')",2
"('years', 'say')",2
"('goodbye', 'family')",2
"('know', 'jesus')",2
"('goodbye', 'friends')",2
"('everybody', 'tell')",2
"('christ', 'thank')",2
"('hallelujah', 'holy')",2
"('god', 'salvation')",2
"('youre', 'witness')",2
"('witness', 'execution')",2
"('marcus', 'rhodes')",2
"('killed', 'anybody')",2
"('pull', 'trigger')",2
"('goodbye', 'love')",2
"('though', 'lay')",2
"('going', 'world')",2
"('bless', 'everyone')",2
"('never', 'thought')",2
"('forgiveness', 'lord')",2
"('forgiveness', 'life')",2
"('goes', 'surely')",2
"('know', 'believe')",2
"('forgiveness', 'truly')",2
"('viva', 'mexico')",2
"('justice', 'people')",2
"('row', 'need')",2
"('meant', 'hurt')",2
"('asking', 'forgiveness')",2
"('soul', 'lord')",2
"('feel', 'right')",2
"('right', 'life')",2
"('understand', 'love')",2
"('hope', 'people')",2
"('right', 'kill')",2
"('change', 'love')",2
"('dont', 'find')",2
"('tell', 'sister')",2
"('go', 'lord')",2
"('lot', 'heartache')",2
"('know', 'wont')",2
"('though', 'die')",2
"('sir', 'warden')",2
"('say', 'go')",2
"('statement', 'yes')",2
"('want', 'start')",2
"('start', 'saying')",2
"('know', 'thats')",2
"('home', 'dad')",2
"('long', 'journey')",2
"('end', 'beginning')",2
"('back', 'change')",2
"('family', 'appreciate')",2
"('done', 'tell')",2
"('ill', 'ok')",2
"('okay', 'warden')",2
"('house', 'need')",2
"('need', 'love')",2
"('care', 'mom')",2
"('thank', 'showing')",2
"('didnt', 'deserve')",2
"('know', 'ill')",2
"('yall', 'may')",2
"('thought', 'going')",2
"('go', 'going')",2
"('know', 'feels')",2
"('lost', 'loved')",2
"('god', 'could')",2
"('could', 'save')",2
"('ones', 'would')",2
"('forgiveness', 'dont')",2
"('nothing', 'going')",2
"('sleep', 'wake')",2
"('mourn', 'death')",2
"('life', 'god')",2
"('didnt', 'anything')",2
"('anything', 'wrong')",2
"('thanks', 'everything')",2
"('everything', 'make')",2
"('death', 'dishonor')",2
"('like', 'point')",2
"('apologize', 'yall')",2
"('heart', 'thank')",2
"('things', 'cant')",2
"('going', 'change')",2
"('put', 'love')",2
"('decisions', 'made')",2
"('family', 'let')",2
"('move', 'hope')",2
"('know', 'heart')",2
"('hope', 'live')",2
"('grant', 'forgiveness')",2
"('lord', 'commit')",2
"('family', 'goodbye')",2
"('ok', 'dell')",2
"('allah', 'allah')",2
"('allah', 'came')",2
"('came', 'allah')",2
"('return', 'want')",2
"('hurt', 'hope')",2
"('ahead', 'warden')",2
"('na', 'miss')",2
"('kill', 'family')",2
"('sorry', 'way')",2
"('nobody', 'got')",2
"('heart', 'thats')",2
"('life', 'sorry')",2
"('strong', 'lord')",2
"('warden', 'sorry')",2
"('strong', 'mama')",2
"('jesus', 'warden')",2
"('going', 'get')",2
"('closure', 'looking')",2
"('mr', 'whiteside')",2
"('art', 'thou')",2
"('murder', 'happening')",2
"('doesnt', 'solve')",2
"('prove', 'innocence')",2
"('strong', 'continue')",2
"('say', 'yes')",2
"('youre', 'best')",2
"('best', 'love')",2
"('love', 'cant')",2
"('chaplain', 'hart')",2
"('lord', 'glory')",2
"('god', 'yes')",2
"('trying', 'tell')",2
"('day', 'hope')",2
"('hold', 'tight')",2
"('done', 'yes')",2
"('yes', 'thank')",2
"('god', 'help')",2
"('heart', 'goes')",2
"('bump', 'ba')",2
"('glory', 'ever')",2
"('ever', 'ever')",2
"('jesus', 'forgive')",2
"('done', 'hope')",2
"('pray', 'forgive')",2
"('thank', 'standing')",2
"('home', 'baby')",2
"('well', 'first')",2
"('job', 'thats')",2
"('say', 'death')",2
"('life', 'without')",2
"('thing', 'us')",2
"('civilized', 'country')",2
"('end', 'death')",2
"('error', 'free')",2
"('forgiveness', 'saying')",2
"('sorry', 'going')",2
"('anything', 'hope')",2
"('caused', 'years')",2
"('love', 'sis')",2
"('sister', 'know')",2
"('wish', 'would')",2
"('told', 'come')",2
"('said', 'would')",2
"('would', 'give')",2
"('dont', 'come')",2
"('self', 'defense')",2
"('said', 'hi')",2
"('love', 'didnt')",2
"('talked', 'family')",2
"('ya', 'would')",2
"('capital', 'murder')",2
"('irene', 'want')",2
"('love', 'chantal')",2
"('chantal', 'love')",2
"('glory', 'forever')",2
"('forever', 'ever')",2
"('amen', 'love')",2
"('fair', 'trial')",2
"('always', 'stay')",2
"('paul', 'love')",2
"('say', 'mr')",2
"('lord', 'please')",2
"('family', 'brother')",2
"('ever', 'forget')",2
"('love', 'pop')",2
"('man', 'like')",2
"('forget', 'tell')",2
"('donna', 'vick')",2
"('everything', 'power')",2
"('gave', 'everything')",2
"('could', 'ask')",2
"('helped', 'around')",2
"('anyone', 'else')",2
"('told', 'john')",2
"('jesus', 'coming')",2
"('could', 'seen')",2
"('life', 'find')",2
"('hope', 'heals')",2
"('truth', 'going')",2
"('strong', 'thank')",2
"('teaching', 'love')",2
"('forgive', 'lord')",2
"('ones', 'friends')",2
"('friends', 'give')",2
"('keep', 'eyes')",2
"('everything', 'going')",2
"('else', 'love')",2
"('good', 'would')",2
"('address', 'family')",2
"('death', 'family')",2
"('family', 'ask')",2
"('god', 'hold')",2
"('coming', 'life')",2
"('jesus', 'died')",2
"('yall', 'alright')",2
"('bless', 'yes')",2
"('know', 'way')",2
"('sorrow', 'caused')",2
"('husband', 'jack')",2
"('lord', 'ready')",2
"('thank', 'ready')",2
"('get', 'going')",2
"('spirit', 'love')",2
"('work', 'thank')",2
"('sir', 'sorry')",2
"('pain', 'hope')",2
"('hate', 'love')",2
"('love', 'alright')",2
"('uncle', 'kyle')",2
"('rest', 'family')",2
"('could', 'come')",2
"('thank', 'part')",2
"('us', 'may')",2
"('lord', 'lord')",2
"('dawn', 'hewitt')",2
"('like', 'reach')",2
"('reach', 'help')",2
"('touch', 'hearts')",2
"('pray', 'day')",2
"('forgiveness', 'heart')",2
"('thank', 'ill')",2
"('called', 'justice')",2
"('know', 'years')",2
"('god', 'people')",2
"('know', 'appreciate')",2
"('worry', 'going')",2
"('going', 'happen')",2
"('father', 'want')",2
"('momma', 'want')",2
"('allah', 'prophet')",2
"('wasnt', 'going')",2
"('yall', 'first')",2
"('every', 'right')",2
"('family', 'dont')",2
"('dont', 'deserve')",2
"('letter', 'wanted')",2
"('none', 'happened')",2
"('learn', 'forgive')",2
"('responsible', 'sorry')",2
"('love', 'mother')",2
"('executed', 'innocent')",2
"('mercy', 'love')",2
"('son', 'daughter')",2
"('home', 'would')",2
"('everybody', 'thats')",2
"('brothers', 'sister')",2
"('crying', 'dont')",2
"('na', 'ask')",2
"('tell', 'guys')",2
"('strong', 'put')",2
"('dont', 'bury')",2
"('bury', 'right')",2
"('momma', 'dont')",2
"('im', 'mad')",2
"('want', 'makes')",2
"('thats', 'goodbye')",2
"('one', 'days')",2
"('ms', 'irene')",2
"('know', 'man')",2
"('love', 'dad')",2
"('hurt', 'sorry')",2
"('family', 'see')",2
"('wasnt', 'fault')",2
"('truth', 'life')",2
"('could', 'make')",2
"('make', 'happy')",2
"('say', 'see')",2
"('see', 'im')",2
"('get', 'family')",2
"('family', 'first')",2
"('wronged', 'family')",2
"('family', 'received')",2
"('nothing', 'paid')",2
"('took', 'life')",2
"('know', 'feel')",2
"('daughters', 'love')",2
"('family', 'find')",2
"('strong', 'stay')",2
"('strong', 'everybody')",2
"('punished', 'crime')",2
"('nine', 'years')",2
"('say', 'innocent')",2
"('must', 'stay')",2
"('care', 'thats')",2
"('heaven', 'please')",2
"('hate', 'one')",2
"('truly', 'mean')",2
"('home', 'see')",2
"('say', 'two')",2
"('went', 'home')",2
"('know', 'murder')",2
"('would', 'ask')",2
"('yes', 'victims')",2
"('one', 'way')",2
"('always', 'sorry')",2
"('alright', 'yes')",2
"('know', 'peace')",2
"('know', 'didnt')",2
"('didnt', 'last')",2
"('last', 'long')",2
"('people', 'find')",2
"('suffering', 'gone')",2
"('today', 'know')",2
"('get', 'peace')",2
"('sorry', 'taken')",2
"('taken', 'years')",2
"('years', 'get')",2
"('done', 'years')",2
"('words', 'didnt')",2
"('sorry', 'yes')",2
"('happy', 'happy')",2
"('irene', 'thank')",2
"('find', 'one')",2
"('crime', 'going')",2
"('family', 'thats')",2
"('support', 'thanks')",2
"('find', 'forgive')",2
"('hope', 'lord')",2
"('give', 'comfort')",2
"('tell', 'much')",2
"('side', 'ok')",2
"('ok', 'yes')",2
"('put', 'faith')",2
"('faith', 'lord')",2
"('life', 'take')",2
"('mistakes', 'made')",2
"('yes', 'man')",2
"('let', 'everybody')",2
"('family', 'tell')",2
"('hard', 'put')",2
"('always', 'told')",2
"('sorry', 'things')",2
"('soul', 'leadeth')",2
"('leadeth', 'paths')",2
"('ever', 'father')",2
"('kill', 'loved')",2
"('much', 'family')",2
"('sir', 'victims')",2
"('back', 'life')",2
"('today', 'good')",2
"('years', 'want')",2
"('family', 'pain')",2
"('appreciate', 'support')",2
"('prison', 'love')",2
"('daddy', 'love')",2
"('love', 'pam')",2
"('pam', 'love')",2
"('rock', 'roll')",2
"('im', 'dead')",2
"('apologize', 'sorry')",2
"('sorry', 'made')",2
"('love', 'right')",2
"('amen', 'yes')",2
"('caused', 'know')",2
"('great', 'loss')",2
"('heaven', 'ok')",2
"('know', 'got')",2
"('come', 'hope')",2
"('everybody', 'peace')",2
"('life', 'wrong')",2
"('need', 'say')",2
"('ill', 'keep')",2
"('everybody', 'supported')",2
"('leave', 'love')",2
"('going', 'stay')",2
"('ago', 'would')",2
"('would', 'lot')",2
"('keep', 'struggle')",2
"('struggle', 'going')",2
"('going', 'know')",2
"('didnt', 'get')",2
"('get', 'chance')",2
"('much', 'say')",2
"('say', 'cant')",2
"('turn', 'back')",2
"('ill', 'miss')",2
"('blessing', 'life')",2
"('apologize', 'loss')",2
"('yes', 'family')",2
"('person', 'never')",2
"('best', 'friend')",2
"('world', 'best')",2
"('heart', 'bitterness')",2
"('real', 'sorry')",2
"('sorry', 'took')",2
"('meant', 'lot')",2
"('tell', 'mr')",2
"('alright', 'want')",2
"('portion', 'statement')",2
"('statement', 'omitted')",2
"('omitted', 'due')",2
"('due', 'profanity')",2
"('give', 'life')",2
"('warden', 'well')",2
"('life', 'live')",2
"('always', 'want')",2
"('convicted', 'crime')",2
"('lord', 'yes')",2
"('like', 'clear')",2
"('shoot', 'man')",2
"('sorry', 'nothing')",2
"('nothing', 'personal')",2
"('make', 'living')",2
"('name', 'jesus')",2
"('god', 'gives')",2
"('strength', 'may')",2
"('death', 'jesus')",2
"('thanks', 'father')",2
"('father', 'let')",2
"('going', 'keep')",2
"('right', 'know')",2
"('many', 'years')",2
"('family', 'many')",2
"('come', 'realize')",2
"('way', 'want')",2
"('coming', 'see')",2
"('hands', 'commit')",2
"('would', 'able')",2
"('chaplain', 'lopez')",2
"('gift', 'god')",2
"('heart', 'one')",2
"('ready', 'tell')",2
"('art', 'thy')",2
"('thy', 'rod')",2
"('rod', 'thy')",2
"('thy', 'staff')",2
"('staff', 'comfort')",2
"('comfort', 'thou')",2
"('forever', 'want')",2
"('media', 'would')",2
"('different', 'person')",2
"('bad', 'things')",2
"('happened', 'im')",2
"('im', 'dying')",2
"('worry', 'know')",2
"('say', 'would')",2
"('say', 'victims')",2
"('caused', 'families')",2
"('allah', 'bless')",2
"('disappointed', 'system')",2
"('live', 'think')",2
"('supposed', 'protect')",2
"('protect', 'uphold')",2
"('uphold', 'right')",2
"('lay', 'dead')",2
"('instances', 'cases')",2
"('cases', 'killing')",2
"('friends', 'want')",2
"('much', 'appreciate')",2
"('good', 'bad')",2
"('strength', 'move')",2
"('move', 'find')",2
"('written', 'death')",2
"('system', 'work')",2
"('unites', 'states')",2
"('innocent', 'people')",2
"('texas', 'justice')",2
"('continue', 'work')",2
"('peace', 'find')",2
"('always', 'heart')",2
"('wish', 'everybody')",2
"('could', 'change')",2
"('change', 'things')",2
"('caused', 'happen')",2
"('pray', 'help')",2
"('back', 'pray')",2
"('love', 'blessing')",2
"('know', 'easy')",2
