Bigram,Frequency
"('help', 'died')",1
"('died', 'result')",1
"('result', 'gunshot')",1
"('gunshot', 'january')",1
"('january', 'mclennan')",1
"('mclennan', 'county')",1
"('texas', 'parr')",1
"('codefendant', 'approached')",1
"('approached', 'two')",1
"('males', 'outside')",1
"('store', 'pointed')",1
"('pointed', 'guns')",1
"('guns', 'told')",1
"('told', 'get')",1
"('car', 'parr')",1
"('forced', 'victims')",1
"('victims', 'side')",1
"('side', 'building')",1
"('building', 'demanded')",1
"('victims', 'gave')",1
"('gave', 'wallets')",1
"('wallets', 'parr')",1
"('parr', 'asked')",1
"('asked', 'anymore')",1
"('anymore', 'one')",1
"('victims', 'answered')",1
"('answered', 'parr')",1
"('parr', 'shot')",1
"('death', 'cherokee')",1
"('texas', 'cobb')",1
"('abducted', 'three')",1
"('male', 'two')",1
"('two', 'females')",1
"('females', 'cobb')",1
"('shot', 'male')",1
"('two', 'female')",1
"('victims', 'left')",1
"('left', 'bodies')",1
"('bodies', 'field')",1
"('field', 'navarro')",1
"('texas', 'threadgill')",1
"('threadgill', 'murdered')",1
"('victim', 'received')",1
"('received', 'single')",1
"('gunshot', 'upper')",1
"('body', 'taken')",1
"('taken', 'navarro')",1
"('county', 'regional')",1
"('regional', 'hospital')",1
"('hospital', 'victim')",1
"('died', 'threadgill')",1
"('threadgill', 'also')",1
"('took', 'vehicle')",1
"('vehicle', 'incident')",1
"('incident', 'convicted')",1
"('murder', 'george')",1
"('george', 'ray')",1
"('ray', 'newman')",1
"('newman', 'victims')",1
"('home', 'northwest')",1
"('northwest', 'smith')",1
"('smith', 'county')",1
"('county', 'lewis')",1
"('lewis', 'entered')",1
"('shot', 'newman')",1
"('newman', 'responded')",1
"('responded', 'screams')",1
"('screams', 'fiancée')",1
"('fiancée', 'lewis')",1
"('lewis', 'raped')",1
"('raped', 'newmans')",1
"('newmans', 'fiancée')",1
"('fiancée', 'stole')",1
"('stole', 'vehicle')",1
"('vehicle', 'later')",1
"('later', 'climbed')",1
"('climbed', 'bathroom')",1
"('window', 'drove')",1
"('drove', 'store')",1
"('store', 'call')",1
"('murder', 'carmen')",1
"('carmen', 'richardssanders')",1
"('richardssanders', 'blue')",1
"('blue', 'dated')",1
"('dated', 'victim')",1
"('victim', 'went')",1
"('apartment', 'george')",1
"('george', 'bush')",1
"('bush', 'drive')",1
"('drive', 'college')",1
"('station', 'cup')",1
"('cup', 'gasoline')",1
"('gasoline', 'richardssanders')",1
"('richardssanders', 'opened')",1
"('door', 'blue')",1
"('blue', 'doused')",1
"('doused', 'gasoline')",1
"('clothing', 'lighter')",1
"('lighter', 'blue')",1
"('blue', 'threw')",1
"('threw', 'remaining')",1
"('remaining', 'gasoline')",1
"('gasoline', 'second')",1
"('second', 'person')",1
"('person', 'apartment')",1
"('apartment', 'clarence')",1
"('clarence', 'williams')",1
"('attempted', 'come')",1
"('come', 'aid')",1
"('aid', 'richardssanders')",1
"('richardssanders', 'ignited')",1
"('clothing', 'richardssanders')",1
"('richardssanders', 'died')",1
"('died', 'burns')",1
"('burns', 'herman')",1
"('herman', 'hospital')",1
"('houston', 'september')",1
"('september', 'williams')",1
"('williams', 'survived')",1
"('injuries', 'blue')",1
"('blue', 'turned')",1
"('police', 'saying')",1
"('saying', 'incident')",1
"('incident', 'prank')",1
"('prank', 'victims')",1
"('death', 'accidental')",1
"('accidental', 'convicted')",1
"('yearold', 'shandra')",1
"('shandra', 'charles')",1
"('charles', 'yearold')",1
"('cousin', 'marcell')",1
"('marcell', 'taylor')",1
"('taylor', 'two')",1
"('lying', 'dirt')",1
"('path', 'behind')",1
"('behind', 'houston')",1
"('restaurant', 'charles')",1
"('charles', 'still')",1
"('alive', 'told')",1
"('police', 'preston')",1
"('preston', 'tried')",1
"('tried', 'rape')",1
"('rape', 'lab')",1
"('lab', 'tests')",1
"('tests', 'later')",1
"('later', 'revealed')",1
"('revealed', 'girl')",1
"('girl', 'raped')",1
"('raped', 'dying')",1
"('dying', 'statement')",1
"('statement', 'led')",1
"('police', 'apartment')",1
"('complex', 'end')",1
"('end', 'dirt')",1
"('path', 'hughes')",1
"('hughes', 'preston')",1
"('preston', 'living')",1
"('living', 'found')",1
"('found', 'girls')",1
"('girls', 'clothing')",1
"('clothing', 'evidence')",1
"('evidence', 'stab')",1
"('wounds', 'clothing')",1
"('clothing', 'victims')",1
"('died', 'blood')",1
"('blood', 'loss')",1
"('loss', 'due')",1
"('due', 'murders')",1
"('murders', 'san')",1
"('female', 'later')",1
"('later', 'transporting')",1
"('transporting', 'body')",1
"('body', 'wooded')",1
"('area', 'burying')",1
"('burying', 'shallow')",1
"('grave', 'hernandez')",1
"('hernandez', 'asked')",1
"('codefendant', 'purchase')",1
"('purchase', 'shovel')",1
"('shovel', 'used')",1
"('used', 'dig')",1
"('dig', 'grave')",1
"('grave', 'victim')",1
"('victim', 'still')",1
"('alive', 'assaulted')",1
"('assaulted', 'december')",1
"('december', 'gregg')",1
"('gregg', 'county')",1
"('texas', 'swain')",1
"('swain', 'broke')",1
"('intent', 'steal')",1
"('steal', 'money')",1
"('money', 'burglary')",1
"('progress', 'victim')",1
"('victim', 'fortyfour')",1
"('fortyfour', 'year')",1
"('female', 'returned')",1
"('home', 'struggle')",1
"('struggle', 'swain')",1
"('swain', 'struck')",1
"('tool', 'placed')",1
"('body', 'trunk')",1
"('car', 'transported')",1
"('body', 'abandoned')",1
"('abandoned', 'car')",1
"('car', 'placed')",1
"('placed', 'trunk')",1
"('trunk', 'swain')",1
"('swain', 'returned')",1
"('home', 'stole')",1
"('jewelry', 'creditdebit')",1
"('creditdebit', 'cards')",1
"('cards', 'polk')",1
"('polk', 'county')",1
"('texas', 'roberts')",1
"('roberts', 'approached')",1
"('demanded', 'currency')",1
"('currency', 'adult')",1
"('female', 'roberts')",1
"('roberts', 'livein')",1
"('livein', 'boyfriend')",1
"('boyfriend', 'victim')",1
"('victim', 'refused')",1
"('refused', 'roberts')",1
"('roberts', 'shot')",1
"('death', 'roberts')",1
"('roberts', 'fled')",1
"('victims', 'sons')",1
"('sons', 'vehicle')",1
"('yearold', 'michelle')",1
"('michelle', 'wendy')",1
"('wendy', 'haupt')",1
"('haupt', 'haupt')",1
"('haupt', 'stabbed')",1
"('repeatedly', 'ice')",1
"('pick', 'strangled')",1
"('strangled', 'cord')",1
"('apartment', 'country')",1
"('country', 'square')",1
"('square', 'drive')",1
"('dallas', 'four')",1
"('four', 'packs')",1
"('packs', 'cigarettes')",1
"('bowl', 'containing')",1
"('containing', 'pennies')",1
"('pennies', 'gold')",1
"('gold', 'charm')",1
"('charm', 'taken')",1
"('apartment', 'haupt')",1
"('haupt', 'staying')",1
"('staying', 'next')",1
"('door', 'cigarettes')",1
"('bowl', 'pennies')",1
"('pennies', 'found')",1
"('found', 'sofa')",1
"('sofa', 'hines')",1
"('hines', 'slept')",1
"('slept', 'charm')",1
"('charm', 'found')",1
"('also', 'scratches')",1
"('scratches', 'face')",1
"('face', 'neck')",1
"('neck', 'struggle')",1
"('struggle', 'haupt')",1
"('haupt', 'montgomery')",1
"('texas', 'green')",1
"('green', 'kidnapped')",1
"('female', 'private')",1
"('residence', 'green')",1
"('green', 'took')",1
"('killed', 'strangling')",1
"('death', 'victim')",1
"('assaulted', 'green')",1
"('green', 'buried')",1
"('buried', 'victim')",1
"('victim', 'backyard')",1
"('backyard', 'dug')",1
"('dug', 'body')",1
"('residence', 'behind')",1
"('behind', 'chair')",1
"('chair', 'tarrant')",1
"('texas', 'foster')",1
"('foster', 'codefendant')",1
"('codefendant', 'ward')",1
"('ward', 'sexually')",1
"('death', 'foster')",1
"('foster', 'ward')",1
"('ward', 'moved')",1
"('victim', 'ditch')",1
"('ditch', 'discovered')",1
"('discovered', 'workers')",1
"('workers', 'laying')",1
"('laying', 'pipe')",1
"('pipe', 'car')",1
"('wash', 'irving')",1
"('irving', 'harris')",1
"('harris', 'entered')",1
"('entered', 'former')",1
"('former', 'place')",1
"('place', 'employment')",1
"('employment', 'began')",1
"('shooting', 'coworkers')",1
"('coworkers', 'harris')",1
"('harris', 'fired')",1
"('prior', 'shooting')",1
"('shooting', 'exposing')",1
"('exposing', 'two')",1
"('women', 'five')",1
"('people', 'killed')",1
"('killed', 'shooting')",1
"('shooting', 'shooting')",1
"('shooting', 'harris')",1
"('harris', 'fled')",1
"('jerry', 'robert')",1
"('robert', 'williams')",1
"('williams', 'wilson')",1
"('wilson', 'abducted')",1
"('abducted', 'shot')",1
"('shot', 'williams')",1
"('williams', 'following')",1
"('following', 'physical')",1
"('physical', 'confrontation')",1
"('confrontation', 'two')",1
"('two', 'block')",1
"('block', 'verone')",1
"('verone', 'beaumont')",1
"('beaumont', 'codefendants')",1
"('codefendants', 'andrew')",1
"('andrew', 'lewis')",1
"('lewis', 'march')",1
"('march', 'hearn')",1
"('approached', 'victim')",1
"('male', 'gun')",1
"('gun', 'forced')",1
"('shot', 'times')",1
"('head', 'upper')",1
"('body', 'resulting')",1
"('death', 'hearn')",1
"('wallet', 'personal')",1
"('items', 'fled')",1
"('vehicle', 'cherokee')",1
"('adams', 'entered')",1
"('robbed', 'twentyfour')",1
"('twentyfour', 'year')",1
"('head', 'adams')",1
"('adams', 'attempted')",1
"('attempted', 'rob')",1
"('rob', 'kidnap')",1
"('kidnap', 'sexually')",1
"('assault', 'two')",1
"('females', 'adams')",1
"('adams', 'fled')",1
"('scene', 'unknown')",1
"('money', 'dallas')",1
"('hernandez', 'struck')",1
"('struck', 'month')",1
"('male', 'sister')",1
"('sister', 'head')",1
"('head', 'flashlight')",1
"('flashlight', 'children')",1
"('children', 'left')",1
"('left', 'care')",1
"('care', 'hernandez')",1
"('hernandez', 'incident')",1
"('incident', 'took')",1
"('place', 'sister')",1
"('sister', 'survived')",1
"('injuries', 'month')",1
"('old', 'magnolia')",1
"('magnolia', 'thurmond')",1
"('thurmond', 'murdered')",1
"('murdered', 'estranged')",1
"('wife', 'boyfriend')",1
"('boyfriend', 'boyfriend')",1
"('boyfriend', 'year')",1
"('shot', 'inside')",1
"('residence', 'wife')",1
"('female', 'shot')",1
"('shot', 'outside')",1
"('residence', 'escape')",1
"('tdcj', 'rivas')",1
"('scene', 'february')",1
"('february', 'bexar')",1
"('hernandez', 'abducted')",1
"('abducted', 'thirtyeight')",1
"('thirtyeight', 'year')",1
"('female', 'grocery')",1
"('lot', 'hernandez')",1
"('hernandez', 'restrained')",1
"('restrained', 'victim')",1
"('victim', 'placing')",1
"('placing', 'hands')",1
"('hands', 'around')",1
"('neck', 'sexually')",1
"('assaulted', 'hernandez')",1
"('hernandez', 'realized')",1
"('realized', 'victim')",1
"('victim', 'breathing')",1
"('breathing', 'transported')",1
"('body', 'park')",1
"('park', 'left')",1
"('left', 'garbage')",1
"('garbage', 'san')",1
"('antonio', 'esparza')",1
"('esparza', 'kidnapped')",1
"('female', 'esparza')",1
"('esparza', 'strangled')",1
"('garcia', 'fatally')",1
"('shot', 'victims')",1
"('victims', 'incident')",1
"('incident', 'began')",1
"('began', 'domestic')",1
"('domestic', 'dispute')",1
"('dispute', 'garcia')",1
"('garcia', 'year')",1
"('wife', 'san')",1
"('officer', 'responded')",1
"('responded', 'disturbance')",1
"('call', 'year')",1
"('male', 'first')",1
"('first', 'victim')",1
"('victim', 'garcia')",1
"('officer', 'times')",1
"('death', 'garcia')",1
"('wife', 'times')",1
"('death', 'couples')",1
"('couples', 'year')",1
"('daughter', 'witnessed')",1
"('witnessed', 'murders')",1
"('murders', 'garcia')",1
"('shot', 'wounded')",1
"('wounded', 'uncle')",1
"('uncle', 'wife')",1
"('wife', 'incident')",1
"('incident', 'brewer')",1
"('brewer', 'convicted')",1
"('murder', 'black')",1
"('male', 'occurring')",1
"('occurring', 'offense')",1
"('offense', 'involved')",1
"('involved', 'brewer')",1
"('brewer', 'two')",1
"('codefendants', 'torturing')",1
"('torturing', 'killing')",1
"('killing', 'year')",1
"('old', 'handicapped')",1
"('handicapped', 'black')",1
"('male', 'nighttime')",1
"('hours', 'rural')",1
"('rural', 'jasper')",1
"('jasper', 'county')",1
"('texas', 'victim')",1
"('victim', 'observed')",1
"('observed', 'back')",1
"('back', 'pickup')",1
"('truck', 'occupied')",1
"('occupied', 'brewer')",1
"('codefendants', 'last')",1
"('last', 'occasion')",1
"('occasion', 'victim')",1
"('victim', 'seen')",1
"('seen', 'alive')",1
"('alive', 'persons')",1
"('persons', 'brewer')",1
"('codefendants', 'brewer')",1
"('isolated', 'spot')",1
"('spot', 'logging')",1
"('logging', 'road')",1
"('road', 'beat')",1
"('beat', 'tormented')",1
"('tormented', 'victim')",1
"('victim', 'tied')",1
"('tied', 'logging')",1
"('logging', 'chain')",1
"('chain', 'hooked')",1
"('hooked', 'pickup')",1
"('truck', 'brewer')",1
"('codefendants', 'dragged')",1
"('dragged', 'victim')",1
"('death', 'leaving')",1
"('leaving', 'decapitated')",1
"('decapitated', 'dismembered')",1
"('dismembered', 'body')",1
"('found', 'following')",1
"('day', 'citizens')",1
"('citizens', 'law')",1
"('enforcement', 'officials')",1
"('officials', 'argued')",1
"('argued', 'court')",1
"('court', 'brewer')",1
"('codefendants', 'engaged')",1
"('engaged', 'criminal')",1
"('criminal', 'act')",1
"('act', 'part')",1
"('part', 'due')",1
"('due', 'racially')",1
"('racially', 'separatist')",1
"('separatist', 'affiliation')",1
"('affiliation', 'confederate')",1
"('america', 'ku')",1
"('klan', 'brewer')",1
"('brewer', 'one')",1
"('codefendant', 'documented')",1
"('documented', 'members')",1
"('members', 'confederate')",1
"('america', 'large')",1
"('large', 'number')",1
"('number', 'ku')",1
"('klan', 'racial')",1
"('racial', 'separatist')",1
"('separatist', 'organization')",1
"('organization', 'paraphernalia')",1
"('paraphernalia', 'discovered')",1
"('discovered', 'residence')",1
"('occupied', 'three')",1
"('three', 'colony')",1
"('colony', 'texas')",1
"('texas', 'woods')",1
"('codefendant', 'used')",1
"('pistol', 'knife')",1
"('knife', 'kill')",1
"('victim', 'shooting')",1
"('shooting', 'victim')",1
"('victim', 'times')",1
"('head', 'cutting')",1
"('cutting', 'neck')",1
"('neck', 'times')",1
"('killed', 'receiving')",1
"('receiving', 'shots')",1
"('shots', 'head')",1
"('head', 'shot')",1
"('shot', 'knee')",1
"('knee', 'cutting')",1
"('throat', 'woods')",1
"('property', 'victims')",1
"('victims', 'included')",1
"('included', 'car')",1
"('keys', 'backpacks')",1
"('backpacks', 'cell')",1
"('cell', 'phone')",1
"('phone', 'personal')",1
"('items', 'november')",1
"('november', 'nueces')",1
"('county', 'robles')",1
"('robles', 'codefendant')",1
"('codefendant', 'padron')",1
"('padron', 'entered')",1
"('male', 'mesquite')",1
"('mesquite', 'stroman')",1
"('stroman', 'murdered')",1
"('old', 'middle')",1
"('middle', 'eastern')",1
"('eastern', 'male')",1
"('male', 'convenience')",1
"('employee', 'attempted')",1
"('rape', 'bludgeoning')",1
"('bludgeoning', 'death')",1
"('yearold', 'adria')",1
"('adria', 'saveda')",1
"('saveda', 'san')",1
"('antonio', 'saveda')",1
"('saveda', 'raped')",1
"('raped', 'piece')",1
"('lumber', 'head')",1
"('head', 'crushed')",1
"('crushed', 'pound')",1
"('pound', 'piece')",1
"('piece', 'asphalt')",1
"('asphalt', 'abducted')",1
"('abducted', 'party')",1
"('party', 'leal')",1
"('leal', 'nude')",1
"('found', 'near')",1
"('near', 'creek')",1
"('creek', 'reforma')",1
"('reforma', 'drive')",1
"('drive', 'piece')",1
"('lumber', 'still')",1
"('still', 'protruding')",1
"('protruding', 'vagina')",1
"('vagina', 'arrested')",1
"('arrested', 'police')",1
"('found', 'scratches')",1
"('scratches', 'cuts')",1
"('cuts', 'leals')",1
"('leals', 'face')",1
"('face', 'body')",1
"('body', 'approximately')",1
"('approximately', 'mathis')",1
"('mathis', 'shot')",1
"('pistol', 'known')",1
"('known', 'drug')",1
"('drug', 'house')",1
"('texas', 'one')",1
"('female', 'survived')",1
"('shooting', 'paralyzed')",1
"('paralyzed', 'chest')",1
"('chest', 'mathis')",1
"('mathis', 'reportedly')",1
"('reportedly', 'turned')",1
"('gun', 'two')",1
"('two', 'intended')",1
"('intended', 'victims')",1
"('victims', 'however')",1
"('however', 'attempted')",1
"('attempted', 'pull')",1
"('pull', 'trigger')",1
"('trigger', 'gun')",1
"('gun', 'either')",1
"('either', 'misfired')",1
"('misfired', 'jammed')",1
"('jammed', 'daytime')",1
"('daytime', 'tdcjid')",1
"('tdcjid', 'telford')",1
"('unit', 'dayroom')",1
"('dayroom', 'taylor')",1
"('taylor', 'fatally')",1
"('inmate', 'multiple')",1
"('times', 'homemade')",1
"('homemade', 'weapon')",1
"('weapon', 'taylor')",1
"('taylor', 'one')",1
"('codefendant', 'engaged')",1
"('fight', 'victim')",1
"('victim', 'due')",1
"('due', 'racial')",1
"('racial', 'tension')",1
"('tension', 'taylor')",1
"('taylor', 'victim')",1
"('victim', 'taylor')",1
"('taylor', 'member')",1
"('member', 'aryan')",1
"('aryan', 'brotherhood')",1
"('brotherhood', 'texas')",1
"('texas', 'recognized')",1
"('recognized', 'security')",1
"('security', 'threat')",1
"('threat', 'group')",1
"('group', 'convicted')",1
"('yearold', 'brian')",1
"('brian', 'edward')",1
"('edward', 'williams')",1
"('williams', 'robbery')",1
"('robbery', 'angelo')",1
"('angelo', 'epod')",1
"('epod', 'store')",1
"('store', 'lmlkingir')",1
"('lmlkingir', 'blvd')",1
"('blvd', 'dallas')",1
"('dallas', 'williams')",1
"('times', 'handgun')",1
"('handgun', 'later')",1
"('wounds', 'dallas')",1
"('hospital', 'bradford')",1
"('bradford', 'stole')",1
"('stole', 'z')",1
"('z', 'revolver')",1
"('revolver', 'cap')",1
"('cap', 'williams')",1
"('williams', 'wallet')",1
"('wallet', 'fleeing')",1
"('fleeing', 'store')",1
"('store', 'arrested')",1
"('arrested', 'jan')",1
"('jan', 'later')",1
"('police', 'voluntary')",1
"('statement', 'kerr')",1
"('kerr', 'sexually')",1
"('strangled', 'pushed')",1
"('pushed', 'moving')",1
"('vehicle', 'resulting')",1
"('adams', 'shot')",1
"('shot', 'month')",1
"('child', 'twice')",1
"('death', 'february')",1
"('february', 'hall')",1
"('hall', 'one')",1
"('death', 'september')",1
"('september', 'wooten')",1
"('wooten', 'murdered')",1
"('wife', 'wooten')",1
"('wooten', 'stabbed')",1
"('victims', 'cut')",1
"('throats', 'also')",1
"('also', 'female')",1
"('beaten', 'pistol')",1
"('pistol', 'force')",1
"('force', 'grips')",1
"('grips', 'portions')",1
"('portions', 'trigger')",1
"('trigger', 'mechanism')",1
"('mechanism', 'pistol')",1
"('pistol', 'broke')",1
"('broke', 'wooten')",1
"('wooten', 'robbed')",1
"('couple', 'cash')",1
"('cash', 'convicted')",1
"('murders', 'jennifer')",1
"('ertman', 'elizabeth')",1
"('pena', 'houston')",1
"('houston', 'girls')",1
"('girls', 'abducted')",1
"('abducted', 'cantu')",1
"('cantu', 'four')",1
"('four', 'members')",1
"('members', 'street')",1
"('gang', 'led')",1
"('led', 'walked')",1
"('walked', 'along')",1
"('along', 'set')",1
"('set', 'railroad')",1
"('railroad', 'tracks')",1
"('tracks', 'sexually')",1
"('assaulted', 'gang')",1
"('strangled', 'ertman')",1
"('ertman', 'robbed')",1
"('robbed', 'necklaces')",1
"('necklaces', 'cash')",1
"('cash', 'later')",1
"('later', 'cantu')",1
"('cantu', 'accomplices')",1
"('accomplices', 'said')",1
"('said', 'joked')",1
"('joked', 'brutal')",1
"('brutal', 'killings')",1
"('killings', 'september')",1
"('september', 'jackson')",1
"('jackson', 'entered')",1
"('apartment', 'male')",1
"('male', 'used')",1
"('used', 'metal')",1
"('beat', 'jackson')",1
